POINT_ID,FROM_DATE,TO_DATE,POINT_LON,POINT_LAT,POINT_ELEVATION,POINT_BALANCE,YEAR,RGIId,aspect,slope
13,20180322,20190329,-70.135,-33.582,3696.878,-3.55,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
3,20180418,20190329,-70.132,-33.578,3774.445,-5.751,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
4,20180418,20190329,-70.132,-33.577,3775.867,-5.085,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
6,20180418,20190329,-70.132,-33.578,3760.148,-5.824,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
8,20180418,20190329,-70.134,-33.58,3716.302,-6.801,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
13,20180418,20190329,-70.135,-33.582,3697.681,-7.742,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
16,20180418,20190329,-70.135,-33.583,3682.577,-4.823,2019,RGI60-17.13715,4.559776306152344,0.5372689366340637
L1.75,20160202,20160205,-73.181,-46.527,203.0,-0.16,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
L2,20160202,20160205,-73.179,-46.523,193.0,-0.19,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
L2.25,20160202,20160205,-73.178,-46.519,198.0,-0.29,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
T4,20160202,20160205,-73.19,-46.531,220.0,-0.26,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
T5,20160202,20160205,-73.183,-46.532,216.0,-0.04,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
T7,20160202,20160205,-73.187,-46.517,198.0,-0.28,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
T8,20160202,20160205,-73.178,-46.517,198.0,-0.28,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
T9,20160202,20160205,-73.17,-46.517,193.0,-0.2,2016,RGI60-17.15831,3.390378713607788,0.24135234951972961
1,20181212,20190417,-73.173,-46.51,177.0,-9.79,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
2,20181212,20190417,-73.177,-46.51,187.0,-3.33,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
4,20181212,20190417,-73.174,-46.518,175.0,-6.57,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
5,20181212,20190417,-73.17,-46.519,187.0,-7.97,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
1,20190418,20191206,-73.173,-46.51,177.0,-8.53,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
2,20190418,20191206,-73.177,-46.51,187.0,-10.8,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
3,20190418,20191206,-73.175,-46.513,182.0,-8.06,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
4,20190418,20191206,-73.174,-46.518,175.0,-6.55,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
5,20190418,20191206,-73.17,-46.519,187.0,-8.1,2019,RGI60-17.15831,3.390378713607788,0.24135234951972961
1,20200528,20201116,-73.173,-46.51,177.0,-4.86,2020,RGI60-17.15831,3.390378713607788,0.24135234951972961
2,20200528,20201116,-73.177,-46.51,187.0,-2.7,2020,RGI60-17.15831,3.390378713607788,0.24135234951972961
3,20200528,20201116,-73.175,-46.513,182.0,-2.97,2020,RGI60-17.15831,3.390378713607788,0.24135234951972961
4,20200528,20201116,-73.174,-46.518,175.0,-4.32,2020,RGI60-17.15831,3.390378713607788,0.24135234951972961
5,20200528,20201116,-73.17,-46.519,187.0,-3.17,2020,RGI60-17.15831,3.390378713607788,0.24135234951972961
1,20201116,20210304,-73.173,-46.51,178.0,-10.8,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
2,20201116,20210304,-73.177,-46.509,190.0,-1.8,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
3,20201116,20210304,-73.175,-46.513,187.0,-10.62,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
4,20201116,20210304,-73.174,-46.518,175.0,-7.29,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
5,20201116,20210304,-73.169,-46.519,186.0,-10.8,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
1,20210804,20211215,-73.173,-46.51,184.0,-5.9,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
2,20210804,20211215,-73.177,-46.509,195.0,-6.57,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
3,20210804,20211215,-73.175,-46.513,187.0,-5.58,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
4,20210804,20211215,-73.174,-46.518,175.0,-5.49,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
5,20210804,20211215,-73.169,-46.519,182.0,-5.82,2021,RGI60-17.15831,3.390378713607788,0.24135234951972961
t1,20020301,20031101,-73.301816,-51.126745,563.05,-4.25,2003,RGI60-17.04856,6.211775302886963,0.10256534069776535
t2,20020301,20031101,-73.307231,-51.12824,608.0,-3.0,2003,RGI60-17.04856,6.211775302886963,0.10256534069776535
t4,20020301,20031101,-73.317856,-51.132448,634.76,-1.94,2003,RGI60-17.04856,6.211775302886963,0.10256534069776535
t5,20020301,20031101,-73.322648,-51.134481,635.55,-2.25,2003,RGI60-17.04856,6.211775302886963,0.10256534069776535
t6,20020301,20031101,-73.327963,-51.136712,634.51,-1.69,2003,RGI60-17.04856,6.211775302886963,0.10256534069776535
t2-tyndall-dga,20130408,20130510,-73.306795,-51.128876,606.0,-0.68,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t3-tyndall-dga,20130408,20130510,-73.311684,-51.139665,602.0,-0.68,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t4-tyndall-dga,20130408,20130510,-73.316398,-51.132306,629.0,-0.68,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t5-tyndall-dga,20130408,20130510,-73.321217,-51.124954,645.0,-0.77,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t6-tyndall-dga,20130408,20130510,-73.325341,-51.135626,631.0,-0.71,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t7-tyndall-dga,20130408,20130510,-73.330039,-51.137282,631.0,-0.8,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t8-tyndall-dga,20130408,20130510,-73.334839,-51.138939,634.0,-0.77,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t9-tyndall-dga,20130408,20130510,-73.339629,-51.140568,630.0,-1.13,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t10-tyndall-dga,20130408,20130510,-73.344247,-51.142366,626.0,-1.17,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t11-tyndall-dga,20130408,20130510,-73.348797,-51.144539,618.0,-0.83,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t12-tyndall-dga,20130408,20130510,-73.353779,-51.145435,623.0,-0.68,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
t13-tyndall-dga,20130408,20130510,-73.357743,-51.148041,627.0,-0.88,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo2-tyndall-dga,20121117,20130510,-73.308922,-51.128916,611.0,-6.21,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo3-tyndall-dga,20121117,20130510,-73.314535,-51.130253,627.0,-6.05,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo4-tyndall-dga,20121117,20130510,-73.320059,-51.132025,633.0,-5.91,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo5-tyndall-dga,20121117,20130510,-73.325062,-51.13428,633.0,-5.99,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo6-tyndall-dga,20121117,20130510,-73.331082,-51.135971,634.0,-5.0,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo7-tyndall-dga,20121117,20130510,-73.336409,-51.137345,640.0,-7.04,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo8-tyndall-dga,20121117,20130510,-73.342727,-51.138585,637.0,-5.46,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo9-tyndall-dga,20121117,20130510,-73.349419,-51.140126,632.0,-5.23,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
bo10-tyndall-dga,20121117,20130510,-73.356864,-51.141634,637.0,-5.36,2013,RGI60-17.04856,6.211775302886963,0.10256534069776535
l1-exploradores-dga,20130415,20130515,-73.183194,-46.540207,234.0,-1.08,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
l2-exploradores-dga,20130415,20130515,-73.178794,-46.522558,200.0,-1.08,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
l3-exploradores-dga,20130415,20130515,-73.177005,-46.510656,175.0,-1.23,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t1-exploradores-dga,20130415,20130515,-73.192426,-46.551788,277.0,-1.04,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t2-exploradores-dga,20130415,20130515,-73.183298,-46.551878,284.0,-0.99,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t3-exploradores-dga,20130415,20130515,-73.176125,-46.552156,273.0,-1.33,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t4-exploradores-dga,20130415,20130515,-73.189848,-46.531325,211.0,-1.32,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t5-exploradores-dga,20130415,20130515,-73.182738,-46.531918,207.0,-1.08,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t6-exploradores-dga,20130415,20130515,-73.177801,-46.532275,189.0,-1.22,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t7-exploradores-dga,20130415,20130515,-73.186442,-46.516707,185.0,-1.29,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t8-exploradores-dga,20130415,20130515,-73.177611,-46.516481,191.0,-1.27,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
t9-exploradores-dga,20130415,20130515,-73.169541,-46.516618,182.0,-1.37,2013,RGI60-17.15831,3.390378713607788,0.24135234951972961
st1-peritomoreno,20021217,20030117,-73.0596028,-50.48905,230.0,-2.2365,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030117,20030217,-73.0596028,-50.48905,230.0,-2.2446,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030217,20030317,-73.0596028,-50.48905,230.0,-1.7703,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030317,20030417,-73.0596028,-50.48905,230.0,-0.9711,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030417,20030518,-73.0596028,-50.48905,230.0,-0.6048,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030518,20030918,-73.0596028,-50.48905,230.0,-1.6497,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20030918,20031018,-73.0596028,-50.48905,230.0,-0.9315,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20031018,20031118,-73.0596028,-50.48905,230.0,-1.8603,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20031118,20031219,-73.0596028,-50.48905,230.0,-1.8882,2003,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20031219,20040119,-73.0596028,-50.48905,230.0,-2.9925,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040119,20040219,-73.0596028,-50.48905,230.0,-2.781,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040219,20040319,-73.0596028,-50.48905,230.0,-2.9007,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040319,20040419,-73.0596028,-50.48905,230.0,-1.215,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040419,20040520,-73.0596028,-50.48905,230.0,-0.8073,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040510,20040613,-73.0596028,-50.48905,230.0,-0.4212,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040613,20040914,-73.0596028,-50.48905,230.0,-0.9378,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20040914,20041014,-73.0596028,-50.48905,230.0,-1.179,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20041014,20041104,-73.0596028,-50.48905,230.0,-1.2474,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20041115,20041215,-73.0596028,-50.48905,230.0,-2.1879,2004,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20041215,20050115,-73.0596028,-50.48905,230.0,-2.6181,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050115,20050215,-73.0596028,-50.48905,230.0,-3.114,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050215,20050316,-73.0596028,-50.48905,230.0,-2.277,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050316,20050416,-73.0596028,-50.48905,230.0,-1.6335,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050416,20050517,-73.0596028,-50.48905,230.0,-1.35,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050507,20050610,-73.0596028,-50.48905,230.0,-0.1377,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050610,20050724,-73.0596028,-50.48905,230.0,-0.2835,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050724,20050824,-73.0596028,-50.48905,230.0,-0.0036,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050824,20050924,-73.0596028,-50.48905,230.0,-0.6867,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20050924,20051026,-73.0596028,-50.48905,230.0,-0.9729,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20051026,20051126,-73.0596028,-50.48905,230.0,-1.656,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20051126,20051226,-73.0596028,-50.48905,230.0,-2.025,2005,RGI60-17.00312,6.0946125984191895,0.5490020513534546
st1-peritomoreno,20051206,20060106,-73.0596028,-50.48905,230.0,-2.421,2006,RGI60-17.00312,6.0946125984191895,0.5490020513534546
G01,20150123,20150307,-73.21401972,-50.97515611,270.0,-3.3345,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G02,20150123,20150306,-73.21668916,-50.9731588,287.0,-4.5315,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G03,20150124,20150307,-73.22246194,-50.9701533,336.0,-3.015,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G04,20150124,20150307,-73.22913166,-50.96577028,379.0,-3.051,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G05,20150126,20150307,-73.20764194,-50.97250972,287.0,-3.582,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G06,20150126,20150307,-73.204,-50.97311,277.0,-3.195,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G07,20150126,20150307,-73.2097066,-50.97390972,280.0,-3.006,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G08,20150126,20150306,-73.2152588,-50.97738555,263.0,-3.105,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G02A,20150307,20150919,-73.21651785,-50.97235493,287.0,-3.2805,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G03,20150307,20150919,-73.2223235,-50.97016826,336.0,-3.375,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G04,20150307,20150919,-73.22887454,-50.96579187,379.0,-4.7655,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G07,20150307,20150920,-73.20963435,-50.9740802,280.0,-4.7205,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G08A,20150306,20150920,-73.21530673,-50.97746658,263.0,-4.167,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G09,20150309,20150919,-73.21991667,-50.97488889,302.0,-3.573,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
G10,20150309,20150919,-73.21686111,-50.97388889,295.0,-3.546,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
GSS01,20150310,20150920,-73.27222551,-50.97208799,364.0,-0.594,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
GSS02,20150310,20150920,-73.27431027,-50.97142241,370.0,-2.907,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
GSS03,20150310,20150920,-73.2735,-50.97146667,371.0,-2.88,2015,RGI60-17.04871,0.256406307220459,0.3725225031375885
GSS02,20150920,20160129,-73.27431027,-50.97142241,370.0,-7.209,2016,RGI60-17.04871,0.256406307220459,0.3725225031375885
GSS03,20150920,20160129,-73.2735,-50.97146667,371.0,-7.875,2016,RGI60-17.04871,0.256406307220459,0.3725225031375885
1-awsfurg,20130826,20140420,-70.87638,-54.40226,154.0,-7.92,2014,RGI60-17.03160,0.8005614280700684,0.378917932510376
2-awsfurg,20140420,20150204,-70.87666,-54.40241,152.0,-6.507,2015,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-camera2view,20150204,20150909,-70.874212,-54.403366,150.0,-0.783,2015,RGI60-17.03160,0.8005614280700684,0.378917932510376
2-camera2view,20150204,20150909,-70.873731,-54.403301,153.0,-0.774,2015,RGI60-17.03160,0.8005614280700684,0.378917932510376
3-camera2view,20150909,20160409,-70.874212,-54.403366,150.0,-9.189,2016,RGI60-17.03160,0.8005614280700684,0.378917932510376
4-camera2view,20150909,20160409,-70.873731,-54.403301,153.0,-10.017,2016,RGI60-17.03160,0.8005614280700684,0.378917932510376
3-awsfurg,20160409,20161007,-70.8735,-54.399027,185.0,-0.162,2016,RGI60-17.03160,0.8005614280700684,0.378917932510376
4-awsfurg,20161009,20170326,-70.876583,-54.39975,169.0,-6.075,2017,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-baliza,20161009,20170326,-70.878327,-54.399364,164.0,-6.39,2017,RGI60-17.03160,0.8005614280700684,0.378917932510376
2-baliza,20161009,20170326,-70.874049,-54.403512,147.0,-7.722,2017,RGI60-17.03160,0.8005614280700684,0.378917932510376
3-baliza,20161009,20170326,-70.874013,-54.397993,183.0,-6.75,2017,RGI60-17.03160,0.8005614280700684,0.378917932510376
4-baliza,20161009,20170326,-70.870521,-54.396744,193.0,-6.264,2017,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-insidecrevasse,20170326,20181120,-70.87208,-54.3966,188.0,-9.45,2018,RGI60-17.03160,0.8005614280700684,0.378917932510376
5-awsfurg,20170326,20181120,-70.8741,-54.3978361,185.0,-6.3,2018,RGI60-17.03160,0.8005614280700684,0.378917932510376
6-awsfurg,20170326,20181120,-70.877361,-54.3985,168.0,-2.7,2018,RGI60-17.03160,0.8005614280700684,0.378917932510376
7-awsfurg,20181120,20190423,-70.87281677,-54.39777813,188.0,-2.7,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
8-awsfurg,20181120,20190423,-70.873296,-54.397807,187.0,-2.7,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
9-awsfurg,20181120,20190423,-70.868284,-54.398028,203.0,-4.41,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
10-awsfurg,20181120,20190423,-70.868005,-54.398675,207.0,-4.41,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
11-awsfurg,20181120,20190423,-70.86832,-54.396787,201.0,-4.5,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
12-awsfurg,20181120,20190423,-70.867957,-54.398644,207.0,-4.59,2019,RGI60-17.03160,0.8005614280700684,0.378917932510376
12-awsfurg,20190423,20200313,-70.87256667,-54.39785,188.0,-6.534,2020,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-northbal,20190423,20200313,-70.86975,-54.396694,197.0,-6.3,2020,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-southbal,20190423,20200313,-70.869505,-54.39883,202.0,-6.12,2020,RGI60-17.03160,0.8005614280700684,0.378917932510376
1-centralbal,20190423,20200313,-70.8693,-54.39827,201.0,-6.867,2020,RGI60-17.03160,0.8005614280700684,0.378917932510376
